nct_id,title,status,canonical_drug,primary_target,modality,disease,has_biomarker,start_year,label_strict,label_balanced,label_permissive,label_provenance,drug_is_mapped,drug_is_mapped,ot_overall_score,ot_genetic_association,ot_somatic_mutation,ot_known_drug,ot_animal_model,ot_rna_expression,ot_literature,pubmed_pair_count,clinical_trial_pub_count,pair_pub_acceleration,lineage_specificity,gwas_disease_specificity,alteration_frequency,co_alteration_burden,genomic_complexity,ot_data_missing,cbio_data_missing,biomarker_missing,network_degree,clustering_coefficient,betweenness_centrality,tractability,binding_evidence,potency_proxy,mechanistic_maturity,druggability_tier,target_class,pathway_count,pathway_evidence,alternative_pathway_burden,gwas_association_count,cosmic_census_member,somatic_evidence,depmap_chronos,depmap_essential,depmap_selective,tumor_expression,normal_tissue_burden,tumor_specificity,expression_variability,omnipath_degree,omnipath_references,known_drug_count,interaction_score,disgenet_score,disgenet_disease_count,modality_score,drug_is_mapped,drug_is_mapped,tmb_relevance,pdl1_expression,immune_infiltration,io_mechanism,is_io_target,tds_small_molecule,tds_biologic,tds_combined,drug_class,polypharmacology_proxy,human_study_fraction,translational_study_fraction,perturbation_concordance,target_disease_assoc,pub_acceleration,literature_diversity,context_specificity,biomarker_directness,biomarker_prevalence,biomarker_clonality,assay_precision,CDS,TDS,BFS,MCS,TWS,EMS,BIOLOGY_SCORE
NCT00885755,A Prospective Study to Evaluate Alterations in Molecular Biomarkers in HER2 Neu Positive Metastatic Breast Cancer Together With Assessment of Trastuzumab Use Beyond Progression After Initial Response to Trastuzumab-taxane Based Treatment,COMPLETED,trastuzumab,ERBB2,antibody,breast cancer,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.95,0.88,0.85,0.98,0.4,0.8,0.92,1.0,1.0,0.44339622641509435,0.0,0.85,,,,0,1,0,739.0,0.0007936373477672532,1.0,0.5,0.3,0.7236666666666667,0.2,1.0,0.7,45.0,1.0,0.9,0.8,1.0,1.0,-0.71,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.88,0.88,0.8,1,1.0,0.15,0.35,0.45,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,1.0,0.7,0.98,0.95,0.44339622641509435,1.0,0.44,0.5,0.3,0.7,0.8,0.9185,74.5055,0.295,0.824,0.386,0.8287,15.4658
NCT01451515,NHL16: Study For Newly Diagnosed Patients With Acute Lymphoblastic Lymphoma,COMPLETED,doxorubicin,TOP2A,small_molecule,lymphoma,True,2012.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.021,0.01,0.7142857142857143,0.0,0.63,,,,1,1,0,1111.0,0.000882019801980198,1.0,0.5,0.0,0.0,0.05,0.74,0.7,4.0,0.2,0.08,0.58,0.0,0.0,-0.94,1.0,0.0,0.4,0.6,0.0,0.5,0.72,0.576,0.8,0.9,0.73,0.73,0.7,1,1.0,0.2,0.25,0.35,0.0,0.0,0.31000000000000005,0.0,0.31000000000000005,0.0,0.5,0.47619047619047616,0.3333333333333333,0.24,0.3,0.7142857142857143,0.0155,0.1,0.5,0.3,0.7,0.8,0.225,111.3775,0.295,0.1376,0.28,0.3351,22.4643
NCT02302833,A Phase II Study to Evaluate the Effects of Cabozantinib in Patients With Unresectable Metastatic Pheochromocytomas and Paragangliomas,COMPLETED,cabozantinib,MET,small_molecule,renal cell carcinoma,True,2015.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.902,0.75,0.7317073170731707,0.0,0.7,,,,1,1,0,619.0,0.0007922148626817448,1.0,1.0,1.0,0.7166000000000001,0.1,0.58,0.7,19.0,0.95,0.38,0.65,1.0,1.0,-0.61,1.0,1.0,0.4,0.6,0.0,0.5,0.78,0.6240000000000001,0.8,0.9,0.78,0.78,0.7,1,1.0,0.25,0.35,0.45,0.0,0.0,0.8891500000000001,0.0,0.8891500000000001,0.0,0.0,0.8314855875831485,0.5820399113082039,0.69,0.3,0.7317073170731707,0.8260000000000001,0.1,0.5,0.3,0.7,0.8,0.6915,62.5375,0.295,0.5933,0.28,0.7749,12.948
NCT00924326,An Assessment of the Safety and Feasibility of Administering T-Cells Expressing an Anti-CD19 Chimeric Antigen Receptor to Patients With B-Cell Lymphoma,COMPLETED,cyclophosphamide,DNA,small_molecule,lymphoma,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.34801192063367575,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588234,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,1.0,0.7,0.42,0.3,0.34801192063367575,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.8096,11.9516
NCT04308785,"A Multicenter, Double-Blind, Placebo-Controlled, Randomized, Phase 2 Study to Investigate the Efficacy and Safety of Atezolizumab With or Without Tiragolumab as Consolidation Therapy in Patients With Limited Stage Small Cell Lung Cancer Who Have Not Progressed After Chemoradiotherapy",TERMINATED,atezolizumab,CD274,antibody,cancer nos,True,2021.0,0,0,0,terminated+negative_text,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.45,,,,1,1,0,929.0,0.0007426555435952638,1.0,1.0,1.0,0.688875,0.2,0.6,0.7,27.0,1.0,0.54,0.4,0.5,0.5,-0.18,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.46399999999999997,0.9,1.0,0.63,0.63,0.8,1,1.0,0.85,0.95,0.8,1.0,1.0,0.0,0.6575,0.6575,1.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.409,93.4383,0.295,0.379,0.28,0.0,18.9372
NCT00824746,"Retreatment of Gefitinib in the Patients With Non-small Cell Lung Cancer (NSCLC) Previously Responded to Gefitinib A Single Arm, Open Label, Phase II Study",COMPLETED,gefitinib,EGFR,small_molecule,cancer nos,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.001,0.0,0.0,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.903475,0.0,0.903475,0.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0005,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.3591,0.28,0.0003,15.9321
NCT00499343,A Randomized Study Comparing Chemotherapy Followed by G-CSF Alone Versus G-CSF Plus GM-CSF for Mobilization of Peripheral Blood Stem Cells in Patients With Non-Hodgkin's Lymphomas,COMPLETED,rituximab,MS4A1,antibody,lymphoma,True,2004.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.88,0.65,0.7,0.92,0.4,0.68,0.85,0.028,0.0,0.7142857142857142,0.0,0.65,,,,0,1,0,525.0,0.0006596552380952381,1.0,0.5,0.0,0.0,0.05,0.44,0.7,11.0,0.55,0.22,0.6,0.5,0.5,-0.44,0.5,0.0,0.4,0.6,0.0,0.5,0.68,0.544,0.9,1.0,0.73,0.73,0.8,1,1.0,0.25,0.35,0.65,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.0,0.0,0.682,0.88,0.7142857142857142,0.014,0.325,0.5,0.3,0.7,0.8,0.589,52.8785,0.295,0.3606,0.3568,0.1506,10.8931
NCT04313504,"An Open-label, Phase II Study Evaluating the Efficacy of Niraparib and Dostarlimab (TSR-042) in Recurrent/Metastatic Head and Neck Squamous Cell Carcinoma Patients",COMPLETED,niraparib,PARP1,small_molecule,hnscc,True,2020.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.027,0.0,0.8333333333333333,0.0,0.65,,,,1,1,0,598.0,0.0007508963210702341,1.0,0.5,0.0,0.0,0.15,1.0,0.7,35.0,1.0,0.7,0.6,1.0,1.0,-0.48,0.5,0.0,0.4,0.6,0.0,0.5,0.7,0.5599999999999999,0.9,1.0,0.79,0.79,0.7,1,1.0,0.6,0.35,0.5,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.0,0.0,0.72,0.3,0.8333333333333333,0.0135,0.1,0.5,0.3,0.7,0.8,0.682,60.0325,0.295,0.373,0.28,0.1741,12.3405
NCT00796549,A Phase II Single-arm Trial of BIBW 2992 in EGFR FISH Positive Non-small Cell Lung Cancer Patients,COMPLETED,unmapped,UNKNOWN,unknown,cancer nos,True,2008.0,1,1,1,completed+positive_text+results,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625
NCT04146038,Salsalate + Venetoclax/Decitabine for Patients With Acute Myelogenous Leukemia or Advanced Myelodysplasia/Myeloproliferative Disease,COMPLETED,venetoclax,BCL2,small_molecule,leukemia,True,2020.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.9,0.75,0.8,0.92,0.4,0.7,0.85,1.0,1.0,0.547224709042077,0.0,0.7,,,,0,1,0,570.0,0.0007448929824561402,1.0,1.0,1.0,0.7835000000000001,0.05,1.0,0.7,16.0,0.8,0.32,0.65,1.0,1.0,-0.52,1.0,1.0,0.4,0.6,0.0,0.5,0.78,0.6240000000000001,0.8,0.9,0.81,0.81,0.7,1,1.0,0.25,0.4,0.55,0.0,0.0,0.9058750000000001,0.0,0.9058750000000001,0.0,0.0,1.0,0.7,0.8400000000000001,0.9,0.547224709042077,1.0,0.375,0.5,0.3,0.7,0.8,0.858,57.798,0.295,0.7255,0.3662,0.8494,12.0886
NCT01646125,"A Multicenter, Open-label, Randomized Phase II Study to Evaluate the Efficacy of AUY922 vs Pemetrexed or Docetaxel in NSCLC Patients With EGFR Mutations Who Have Progressed on Prior EGFR TKI Treatment",TERMINATED,docetaxel,TUBB,small_molecule,nsclc,True,2012.0,0,0,0,terminated+efficacy,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.006,0.0,0.41666666666666663,0.0,0.43,,,,1,1,0,715.0,0.000807165034965035,1.0,1.0,1.0,0.5950000000000001,0.05,0.7,0.7,17.0,0.85,0.34,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44000000000000006,0.6,0.7,0.59,0.59,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8187500000000001,0.0,0.8187500000000001,0.0,0.0,0.0,0.0,0.63,0.3,0.41666666666666663,0.003,0.1,0.5,0.3,0.7,0.8,0.178,72.0168,0.295,0.3094,0.04,0.085,14.5537
NCT03128359,A Pilot Study of Post-transplant High Dose Cyclophosphamide (PTCY) as Part of Graft-Versus-Host Disease (GVHD) Prophylaxis in T-Cell Replete HLA-Mismatched Unrelated Donor (MMUD) Ablative and Reduced Intensity Hematopoietic Cell Transplantation (HCT) for Hematological Malignancies,COMPLETED,cyclophosphamide,DNA,small_molecule,lymphoma,True,2017.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.34801192063367575,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588234,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,1.0,0.7,0.42,0.3,0.34801192063367575,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.8096,11.9516
NCT01264705,A Phase I/II Study of Bavituximab and Sorafenib In Patients With Advanced Hepatocellular Carcinoma,COMPLETED,sorafenib,BRAF,small_molecule,hepatocellular carcinoma,True,2011.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.149,0.04,0.7550335570469798,0.0,0.75,,,,1,1,0,689.0,0.0007610406386066763,1.0,1.0,1.0,0.5917499999999999,0.05,1.0,0.7,21.0,1.0,0.42,0.7,1.0,1.0,-0.63,1.0,1.0,0.4,0.6,0.0,0.5,0.82,0.656,0.9,1.0,0.85,0.85,0.7,1,1.0,0.4,0.4,0.55,0.0,0.0,0.8779375,0.0,0.8779375,0.0,0.0,0.2684563758389262,0.1879194630872483,0.72,0.3,0.7550335570469798,0.0945,0.1,0.5,0.3,0.7,0.8,0.705,69.5163,0.295,0.3773,0.28,0.2997,14.2564
NCT00438880,"A Phase I/II Trial of CpG 7909, Rituximab Immunotherapy, and Y-90 Zevalin Radioimmunotherapy for Patients With Previously Treated CD20+ Non-Hodgkin Lymphoma",COMPLETED,rituximab,MS4A1,antibody,lymphoma,True,2004.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.88,0.65,0.7,0.92,0.4,0.68,0.85,0.028,0.0,0.7142857142857142,0.0,0.65,,,,0,1,0,525.0,0.0006596552380952381,1.0,0.5,0.0,0.0,0.05,0.44,0.7,11.0,0.55,0.22,0.6,0.5,0.5,-0.44,0.5,0.0,0.4,0.6,0.0,0.5,0.68,0.544,0.9,1.0,0.73,0.73,0.8,1,1.0,0.25,0.35,0.65,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.0,0.0,0.682,0.88,0.7142857142857142,0.014,0.325,0.5,0.3,0.7,0.8,0.589,52.8785,0.295,0.3606,0.3568,0.1506,10.8931
NCT01095094,Phase II Trial of Ritonavir/Lopinavir in Patients With Progressive of Recurrent High-Grade Gliomas,TERMINATED,unmapped,UNKNOWN,unknown,glioblastoma,True,2009.0,0,0,0,terminated+negative_text,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625
NCT01348919,An Open-Label Study to Determine the Maximum Tolerated Dose and Evaluate the Safety and Efficacy of CEP-18770 in Combination With Lenalidomide and Dexamethasone in Patients With Relapsed or Refractory Multiple Myeloma,COMPLETED,lenalidomide,CRBN,small_molecule,multiple myeloma,True,2011.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.2,0.05,0.875,0.0,0.4,,,,1,1,0,630.0,0.0008394936507936509,1.0,0.5,0.0,0.0,0.05,0.32,0.7,1.0,0.05,0.02,0.35,0.5,0.5,-0.55,1.0,1.0,0.4,0.6,0.0,0.5,0.55,0.44000000000000006,0.6,0.7,0.58,0.58,0.7,1,1.0,0.3,0.4,0.55,0.1,0.0,0.27,0.0,0.27,0.0,0.5,0.25,0.175,0.15,0.3,0.875,0.125,0.1,0.5,0.3,0.7,0.8,0.3965,63.2775,0.295,0.13,0.28,0.3313,12.8853
NCT01133665,Phase II Study of Cetuximab and Lenalidomide in Recurrent/Metastatic Squamous Cell Carcinoma of the Head and Neck,COMPLETED,cetuximab,EGFR,antibody,cancer nos,True,2010.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.001,0.0,0.0,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.8,1,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0005,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.3591,0.28,0.0003,15.9321
NCT06022692,Water-filtered Infrared A Radiation Whole-body Hyperthermia Combined With Immune Checkpoint Inhibitor Therapy for Advanced Gastrointestinal Tumours: A Prospective Open-label Single-arm Phase 2 Study,COMPLETED,unmapped,UNKNOWN,unknown,cancer nos,True,2020.0,0,0,0,completed+negative_text,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625
NCT02624492,"An Open Label Multicenter Phase Ib/II Trial to Determine the Dose of BI 836826 in Combination With Gemcitabine and Oxaliplatin (GemOx) and the Efficacy of BI 836826-GemOx Versus Rituximab (R)- GemOx (R-GemOx) in Patients With Relapsed/ Refractory Diffuse Large B-cell Lymphoma (DLBCL) Who Are Not Eligible for, or Have Relapsed/Progressed After Autologous/Allogeneic Stem Cell Transplant",COMPLETED,rituximab,MS4A1,antibody,lymphoma,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.88,0.65,0.7,0.92,0.4,0.68,0.85,0.028,0.0,0.7142857142857142,0.0,0.65,,,,0,1,0,525.0,0.0006596552380952381,1.0,0.5,0.0,0.0,0.05,0.44,0.7,11.0,0.55,0.22,0.6,0.5,0.5,-0.44,0.5,0.0,0.4,0.6,0.0,0.5,0.68,0.544,0.9,1.0,0.73,0.73,0.8,1,1.0,0.25,0.35,0.65,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.0,0.0,0.682,0.88,0.7142857142857142,0.014,0.325,0.5,0.3,0.7,0.8,0.589,52.8785,0.295,0.3606,0.3568,0.1506,10.8931
NCT01310036,An Open-Label Multicenter Study of Erlotinib (Tarceva®) as First Line Therapy Until and Beyond RECIST Progression in NSCLC Patients Who Harbour EGFR Mutations,COMPLETED,erlotinib,EGFR,small_molecule,nsclc,True,2011.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.92,0.85,0.8,0.95,0.4,0.75,0.9,1.0,1.0,0.8166677488474774,0.0,0.9,,,,0,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.903475,0.0,0.903475,0.0,0.0,1.0,0.7,0.968,0.92,0.8166677488474774,1.0,0.425,0.5,0.3,0.7,0.8,0.9175,78.1816,0.295,0.7986,0.3788,0.9033,16.2021
NCT04382664,Efficacy and Safety of UV1 Vaccination in Combination With Nivolumab and Ipilimumab as First Line Treatment of Patients With Unresectable or Metastatic Melanoma (INITIUM Study),COMPLETED,nivolumab,PDCD1,antibody,melanoma,True,2020.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.9,0.65,0.7,0.95,0.4,0.72,0.88,0.073,0.0,1.0,0.0,0.5,,,,0,1,0,837.0,0.0007509342891278374,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.6300000000000001,0.9,1.0,0.0365,0.325,0.5,0.3,0.7,0.8,0.555,84.3233,0.295,0.3465,0.3608,0.2201,17.1783
NCT00813293,"Randomized, Double-Blind, Placebo-Controlled, Phase II Trial Of Short Course Sorafenib Therapy Prior to Radiofrequency Ablation for Intermediate Sized (3.5 to 7cm) Hepatocellular Cancer",COMPLETED,sorafenib,BRAF,small_molecule,hepatocellular carcinoma,True,2009.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.149,0.04,0.7550335570469798,0.0,0.75,,,,1,1,0,689.0,0.0007610406386066763,1.0,1.0,1.0,0.5917499999999999,0.05,1.0,0.7,21.0,1.0,0.42,0.7,1.0,1.0,-0.63,1.0,1.0,0.4,0.6,0.0,0.5,0.82,0.656,0.9,1.0,0.85,0.85,0.7,1,1.0,0.4,0.4,0.55,0.0,0.0,0.8779375,0.0,0.8779375,0.0,0.0,0.2684563758389262,0.1879194630872483,0.72,0.3,0.7550335570469798,0.0945,0.1,0.5,0.3,0.7,0.8,0.705,69.5163,0.295,0.3773,0.28,0.2997,14.2564
NCT00661193,A Phase II Selection Design of Pharmacodynamic Separation of Carboplatin/Paclitaxel/OSI-774 (Erlotinib; NSC-718781) or OSI-774 Alone in Advanced Non-Small Cell Lung Cancer (NSCLC) Patients With Performance Status 2 (PS-2),COMPLETED,erlotinib,EGFR,small_molecule,cancer nos,True,2008.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.001,0.0,0.0,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.903475,0.0,0.903475,0.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0005,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.3591,0.28,0.0003,15.9321
NCT00039130,"Phase II Study Of Rituximab And Short Duration, High Intensity Chemotherapy With G-CSF Support In Previously Untreated Patients With Burkitt Lymphoma/Leukemia",COMPLETED,rituximab,MS4A1,antibody,leukemia,True,2002.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.85,0.62,0.68,0.9,0.4,0.65,0.82,0.013,0.01,0.3846153846153846,0.0,0.65,,,,0,1,0,525.0,0.0006596552380952381,1.0,0.5,0.0,0.0,0.05,0.44,0.7,11.0,0.55,0.22,0.6,0.5,0.5,-0.44,0.5,0.0,0.4,0.6,0.0,0.5,0.68,0.544,0.9,1.0,0.73,0.73,0.8,1,1.0,0.25,0.35,0.65,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.7692307692307693,0.5384615384615384,0.67,0.85,0.3846153846153846,0.0115,0.31,0.5,0.3,0.7,0.8,0.5815,52.8725,0.295,0.3529,0.3515,0.3812,10.9108
NCT00537381,"A Randomized, Double-blind, Multicenter, Phase 2 Study of a Human Monoclonal Antibody to Human av Integrins (CNTO 95) in Combination With Docetaxel for the First-Line Treatment of Subjects With Metastatic Hormone Refractory Prostate Cancer",COMPLETED,docetaxel,TUBB,small_molecule,cancer nos,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.43,,,,1,1,0,715.0,0.000807165034965035,1.0,1.0,1.0,0.5950000000000001,0.05,0.7,0.7,17.0,0.85,0.34,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44000000000000006,0.6,0.7,0.59,0.59,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8187500000000001,0.0,0.8187500000000001,0.0,0.0,0.0,0.0,0.63,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.178,72.0168,0.295,0.3085,0.04,0.0,14.5451
NCT00775593,An Open Label Phase II Trial of Clofarabine and Temsirolimus in Older Patients With Relapsed or Refractory Acute Myeloid Leukemia (AML),COMPLETED,temsirolimus,MTOR,small_molecule,leukemia,True,2008.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.25,0.6845436375749501,0.0,0.6,,,,1,1,0,557.0,0.0007751023339317773,1.0,1.0,1.0,0.7293,0.05,1.0,0.7,56.0,1.0,1.0,0.55,0.5,0.5,-0.61,1.0,1.0,0.4,0.6,0.0,0.5,0.85,0.68,0.9,1.0,0.8,0.8,0.7,1,1.0,0.15,0.25,0.35,0.0,0.0,0.912325,0.0,0.912325,0.0,0.0,0.25,0.175,0.72,0.3,0.6845436375749501,0.625,0.1,0.5,0.3,0.7,0.8,0.4475,56.3369,0.295,0.5365,0.28,0.5282,11.6109
NCT01124734,Phase II Trial of High Dose Interleukin-2 Followed by Intermittent Low Dose Temozolomide in Patients With Metastatic Malignant Melanoma,COMPLETED,temozolomide,DNA,small_molecule,melanoma,True,2010.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.442722899653205,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588234,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,1.0,0.7,0.42,0.3,0.442722899653205,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.8285,11.9534
NCT02551432,Phase II Study of Pembrolizumab and Paclitaxel in Refractory Small Cell Lung Cancer,COMPLETED,pembrolizumab,PDCD1,antibody,cancer nos,False,2015.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.5,,,,1,1,1,837.0,0.0007509342891278374,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.39,0.3,0.0,0.0,0.1,,,,,0.42,84.1658,0.0,0.2005,0.28,0.0,17.0203
