nct_id,title,status,canonical_drug,primary_target,modality,disease,has_biomarker,start_year,label_strict,label_balanced,label_permissive,label_provenance,drug_is_mapped,drug_is_mapped.1,ot_overall_score,ot_genetic_association,ot_somatic_mutation,ot_known_drug,ot_animal_model,ot_rna_expression,ot_literature,pubmed_pair_count,clinical_trial_pub_count,pair_pub_acceleration,lineage_specificity,gwas_disease_specificity,alteration_frequency,co_alteration_burden,genomic_complexity,ot_data_missing,cbio_data_missing,biomarker_missing,network_degree,clustering_coefficient,betweenness_centrality,tractability,binding_evidence,potency_proxy,mechanistic_maturity,druggability_tier,target_class,pathway_count,pathway_evidence,alternative_pathway_burden,gwas_association_count,cosmic_census_member,somatic_evidence,depmap_chronos,depmap_essential,depmap_selective,tumor_expression,normal_tissue_burden,tumor_specificity,expression_variability,omnipath_degree,omnipath_references,known_drug_count,interaction_score,disgenet_score,disgenet_disease_count,modality_score,drug_is_mapped.2,drug_is_mapped.3,tmb_relevance,pdl1_expression,immune_infiltration,io_mechanism,is_io_target,tds_small_molecule,tds_biologic,tds_combined,drug_class,polypharmacology_proxy,human_study_fraction,translational_study_fraction,perturbation_concordance,target_disease_assoc,pub_acceleration,literature_diversity,context_specificity,biomarker_directness,biomarker_prevalence,biomarker_clonality,assay_precision,CDS,TDS,BFS,MCS,TWS,EMS,BIOLOGY_SCORE,_primary_target,_disease,pubmed_total_raw,pubmed_clinical_trial_raw,pubmed_recent_raw,pubmed_status,pubmed_data_missing,log_pubmed_total_raw,log_pubmed_clinical_trial_raw,log_pubmed_recent_raw,clinical_publication_fraction
NCT00113230,"Phase II Trial Of Neoadjuvant Concurrent Capecitabine, RHUMAB VEGF (Avastin) And Radiotherapy In Patients Presenting With Locally Advanced Rectal Cancer",COMPLETED,bevacizumab,VEGFA,antibody,colorectal cancer,True,2005.0,1,1,1,completed+positive_text+results,1,1.0,0.85,0.55,0.6,0.9,0.4,0.72,0.82,0.55,0.28,0.6318181818181818,0.0,0.75,,,,0,1,0,582.0,0.0006893024054982,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.05090909090909091,0.03563636363636363,0.94,0.85,0.6318181818181818,0.41500000000000004,0.275,0.5,0.3,0.7,0.8,0.809,58.9099,0.295,0.6455,0.3533,0.3185,12.2277,vegfa,colorectal cancer,550.0,28.0,139.0,complete,0,6.311734809152915,3.367295829986474,4.941642422609304,0.05090909090909091
NCT01091428,"Randomized Phase 2 Study of MLN8237, an Aurora A Kinase Inhibitor, Plus Weekly Paclitaxel or Weekly Paclitaxel Alone in Patients With Recurrent Epithelial Ovarian, Fallopian Tube, or Primary Peritoneal Cancer, Preceded by a Phase 1 Portion in Patients With Ovarian or Breast Cancer",COMPLETED,paclitaxel,TUBB,small_molecule,ovarian cancer,True,2010.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.009,0.0,1.0,0.0,0.43,,,,1,1,0,715.0,0.000807165034965,1.0,1.0,1.0,0.5950000000000001,0.05,0.7,0.7,17.0,0.85,0.34,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44,0.6,0.7,0.59,0.59,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8187500000000001,0.0,0.8187500000000001,0.0,0.0,0.0,0.0,0.63,0.3,1.0,0.0045,0.1,0.5,0.3,0.7,0.8,0.178,72.0168,0.295,0.3099,0.04,0.2025,14.5656,tubb,ovarian cancer,9.0,0.0,4.0,complete,0,2.302585092994046,0.0,1.6094379124341003,0.0
NCT00545792,A Pilot Study Evaluating The Safety Of Avastin And Pelvic Radiation In Women With Pelvic-Confined Recurrence of Gynecological Cancers,COMPLETED,avastin,VEGFA,antibody,endometrial cancer,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.066,0.03,0.5303030303030303,0.0,0.75,,,,1,1,0,582.0,0.0006893024054982,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.045454545454545456,0.031818181818181815,0.72,0.3,0.5303030303030303,0.048,0.1,0.5,0.3,0.7,0.8,0.704,58.7649,0.295,0.4134,0.28,0.1442,12.0976,vegfa,endometrial cancer,66.0,3.0,14.0,complete,0,4.204692619390966,1.3862943611198906,2.70805020110221,0.045454545454545456
NCT02008539,Treatment of Advanced Gastrointestinal Cancer in a Phase I/II Trial With Modified Autologous MSC_apceth_101,TERMINATED,unmapped,UNKNOWN,unknown,cancer nos,False,2013.0,0,0,0,terminated+negative_text,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.22,0.0,0.033,unknown,cancer nos,,,,,1,,,,
NCT03093428,"A Randomized, Phase II Study Evaluating the Addition of Pembrolizumab (MK-3475) to Radium-223 in Metastatic Castration Resistant Prostate Cancer (mCRPC)",COMPLETED,pembrolizumab,PDCD1,antibody,prostate cancer,True,2017.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.01,0.0,1.0,0.0,0.5,,,,1,1,0,837.0,0.0007509342891278,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.39,0.3,1.0,0.005,0.1,0.5,0.3,0.7,0.8,0.42,84.1658,0.295,0.202,0.28,0.2028,17.0703,pdcd1,prostate cancer,10.0,0.0,5.0,complete,0,2.3978952727983707,0.0,1.791759469228055,0.0
NCT01203267,Phase 2 Study of Weekly Paclitaxel Plus Carboplatin in Preoperative Treatment of Breast Cancer Patients,COMPLETED,carboplatin,DNA,small_molecule,breast cancer,True,2007.0,1,1,1,completed+positive_text+approved,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.5073016357189156,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.01731040530750753,0.012117283715255271,0.42,0.3,0.5073016357189156,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.4582,11.9164,dna,breast cancer,26227.0,454.0,5322.0,complete,0,10.17458282138351,6.12029741895095,8.579792333172758,0.01731040530750753
NCT00493467,Phase II Study of Zevalin for the Treatment of Early-Stage Indolent Lymphomas,COMPLETED,rituximab,MS4A1,antibody,lymphoma,True,2006.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.88,0.65,0.7,0.92,0.4,0.68,0.85,0.029,0.0,0.9482758620689654,0.0,0.65,,,,0,1,0,525.0,0.0006596552380952,1.0,0.5,0.0,0.0,0.05,0.44,0.7,11.0,0.55,0.22,0.6,0.5,0.5,-0.44,0.5,0.0,0.4,0.6,0.0,0.5,0.68,0.544,0.9,1.0,0.73,0.73,0.8,1,1.0,0.25,0.35,0.65,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.0,0.0,0.682,0.88,0.9482758620689654,0.0145,0.325,0.5,0.3,0.7,0.8,0.589,52.8785,0.295,0.3608,0.3568,0.1976,10.8979,ms4a1,lymphoma,29.0,0.0,11.0,complete,0,3.4011973816621555,0.0,2.4849066497880004,0.0
NCT01397825,"A Multicenter, Phase 1-2 Study of MLN8237, an Oral Aurora A Kinase Inhibitor, in Patients With Relapsed or Refractory Aggressive B-Cell Lymphoma Treated With Rituximab and Vincristine",COMPLETED,rituximab,MS4A1,antibody,lymphoma,True,2011.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.88,0.65,0.7,0.92,0.4,0.68,0.85,0.029,0.0,0.9482758620689654,0.0,0.65,,,,0,1,0,525.0,0.0006596552380952,1.0,0.5,0.0,0.0,0.05,0.44,0.7,11.0,0.55,0.22,0.6,0.5,0.5,-0.44,0.5,0.0,0.4,0.6,0.0,0.5,0.68,0.544,0.9,1.0,0.73,0.73,0.8,1,1.0,0.25,0.35,0.65,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.0,0.0,0.682,0.88,0.9482758620689654,0.0145,0.325,0.5,0.3,0.7,0.8,0.589,52.8785,0.295,0.3608,0.3568,0.1976,10.8979,ms4a1,lymphoma,29.0,0.0,11.0,complete,0,3.4011973816621555,0.0,2.4849066497880004,0.0
NCT04009876,"Phase II, Multicenter, Open-label, Non-randomized Study of Neoadjuvant Chemotherapy NALIRINOX (5-FU/LV + Oxaliplatin + Nal-IRI) Followed by Chemoradiotherapy in Patients With Rectal Cancer in a Watch-and-wait Program",COMPLETED,oxaliplatin,DNA,small_molecule,colorectal cancer,True,2019.0,1,1,1,completed+positive_text+approved,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.6274151255865305,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.027808446039194037,0.019465912227435826,0.42,0.3,0.6274151255865305,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.4863,11.9192,dna,colorectal cancer,14492.0,403.0,3637.0,complete,0,9.581421053222517,6.0014148779611505,8.199189359078067,0.027808446039194037
NCT02389517,Phase II Randomized Trial of Continuation of Post-Transplant Maintenance With Single-Agent Lenalidomide vs. Consolidation/Maintenance With Ixazomib-Lenalidomide-Dexamethasone in Patients With Residual Myeloma,COMPLETED,lenalidomide,CRBN,small_molecule,multiple myeloma,True,2015.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.206,0.05,0.6067961165048543,0.0,0.4,,,,1,1,0,630.0,0.0008394936507936,1.0,0.5,0.0,0.0,0.05,0.32,0.7,1.0,0.05,0.02,0.35,0.5,0.5,-0.55,1.0,1.0,0.4,0.6,0.0,0.5,0.55,0.44,0.6,0.7,0.58,0.58,0.7,1,1.0,0.3,0.4,0.55,0.1,0.0,0.27,0.0,0.27,0.0,0.5,0.024271844660194174,0.01699029126213592,0.15,0.3,0.6067961165048543,0.128,0.1,0.5,0.3,0.7,0.8,0.3965,63.2775,0.295,0.1309,0.28,0.1912,12.8714,crbn,multiple myeloma,206.0,5.0,50.0,complete,0,5.332718793265369,1.791759469228055,3.9318256327243257,0.024271844660194174
NCT01131078,"A Randomized, Open-label Study Comparing the Effect of 3 Chemotherapy Regimens Containing Avastin on Time to Disease Progression in Patients With Metastatic Colorectal Cancer",COMPLETED,bevacizumab,VEGFA,antibody,colorectal cancer,True,2005.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.85,0.55,0.6,0.9,0.4,0.72,0.82,0.55,0.28,0.6318181818181818,0.0,0.75,,,,0,1,0,582.0,0.0006893024054982,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.05090909090909091,0.03563636363636363,0.94,0.85,0.6318181818181818,0.41500000000000004,0.275,0.5,0.3,0.7,0.8,0.809,58.9099,0.295,0.6455,0.3533,0.3185,12.2277,vegfa,colorectal cancer,550.0,28.0,139.0,complete,0,6.311734809152915,3.367295829986474,4.941642422609304,0.05090909090909091
NCT00468585,"A Multicenter, Phase I/II Study of Every Other Week Capecitabine Dosing With Bevacizumab for the Treatment of Metastatic Breast Cancer Based Upon the Norton-Simon Mathematical Model",COMPLETED,bevacizumab,VEGFA,antibody,breast cancer,True,2005.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.651,0.31,0.6259600614439323,0.0,0.75,,,,1,1,0,582.0,0.0006893024054982,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.047619047619047616,0.033333333333333326,0.72,0.3,0.6259600614439323,0.48050000000000004,0.1,0.5,0.3,0.7,0.8,0.704,58.7649,0.295,0.5432,0.28,0.346,12.1437,vegfa,breast cancer,651.0,31.0,163.0,complete,0,6.480044561926653,3.4657359027997265,5.099866427824199,0.047619047619047616
NCT02399085,"A Phase II, Single-Arm, Open-Label, Multicentre Study to Evaluate the Safety and Efficacy of Lenalidomide Combined With MOR00208 in Patients With Relapsed or Refractory Diffuse Large B-Cell Lymphoma (R-R DLBCL)",COMPLETED,lenalidomide,CRBN,small_molecule,lymphoma,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.043,0.02,1.0,0.0,0.4,,,,1,1,0,630.0,0.0008394936507936,1.0,0.5,0.0,0.0,0.05,0.32,0.7,1.0,0.05,0.02,0.35,0.5,0.5,-0.55,1.0,1.0,0.4,0.6,0.0,0.5,0.55,0.44,0.6,0.7,0.58,0.58,0.7,1,1.0,0.3,0.4,0.55,0.1,0.0,0.27,0.0,0.27,0.0,0.5,0.046511627906976744,0.03255813953488372,0.15,0.3,1.0,0.0315,0.1,0.5,0.3,0.7,0.8,0.3965,63.2775,0.295,0.1019,0.28,0.2315,12.8697,crbn,lymphoma,43.0,2.0,21.0,complete,0,3.784189633918261,1.0986122886681098,3.091042453358316,0.046511627906976744
NCT00737243,A Phase II Study of Chemotherapy Treatment Based on Molecular Profiling Diagnosis for Patients With Carcinoma of Unknown Primary Site,COMPLETED,erlotinib,EGFR,small_molecule,cancer nos,True,2008.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.001,0.0,0.0,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.903475,0.0,0.903475,0.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0005,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.3591,0.28,0.0003,15.9321,egfr,cancer nos,1.0,0.0,0.0,complete,0,0.6931471805599453,0.0,0.0,0.0
NCT00201240,"A Phase 2 Single Arm Trial of HLA-Matched Transplants, CD34+ Enriched, T-Cell Depleted Peripheral Blood Stem Cells Isolated by CliniMACS System in the Treatment of Patients With AML in 1st or 2nd Morphologic Complete Remission (BMTCTN0303)",COMPLETED,unmapped,UNKNOWN,unknown,leukemia,True,2005.0,1,1,1,completed+positive_text+results,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625,unknown,leukemia,,,,,1,,,,
NCT01232452,"An Open-label, Multicenter, Randomized Phase 2 Study Evaluating the Safety and Efficacy of Cisplatin and Pemetrexed With or Without Cixutumumab as First-Line Therapy in Patients With Advanced Nonsquamous Non-Small Cell Lung Carcinoma",COMPLETED,cisplatin,DNA,small_molecule,cancer nos,True,2011.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.0,0.0,0.42,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.214,0.28,0.0,11.8106,dna,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT00862784,"An Open Label, Multicenter, Phase 2 Study Evaluating the Safety and Efficacy of IMC-1121B in Combination With 5-FU/FA and Oxaliplatin (Modified FOLFOX-6) as First-line Therapy in Patients With Metastatic Colorectal Cancer",COMPLETED,ramucirumab,KDR,antibody,colorectal cancer,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.067,0.05,0.5597014925373134,0.0,0.6,,,,1,1,0,606.0,0.0007355808580858,1.0,1.0,0.7,0.5514285714285714,0.2,1.0,0.7,7.0,0.35,0.14,0.55,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.72,0.576,0.8,0.9,0.71,0.71,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.07462686567164178,0.052238805970149245,0.3299999999999999,0.3,0.5597014925373134,0.0585,0.1,0.5,0.3,0.7,0.8,0.218,61.0727,0.295,0.221,0.28,0.1632,12.4011,kdr,colorectal cancer,67.0,5.0,15.0,complete,0,4.219507705176107,1.791759469228055,2.772588722239781,0.07462686567164178
NCT00457743,A Phase I/II Study of Sunitinib Malate (SU011248) In The Treatment of Patients With Malignant Gastrointestinal Stromal Tumor (GIST) Previously Treated by Imatinib Mesylate.,COMPLETED,sunitinib,VEGFR2,small_molecule,cancer nos,False,2005.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.55,,,,1,1,1,606.0,0.0007355808580858,1.0,0.5,0.0,0.0,0.2,1.0,0.7,7.0,0.35,0.14,0.5,0.5,0.5,-0.31,0.5,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.9,1.0,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.0,0.0,0.3299999999999999,0.3,0.0,0.0,0.1,,,,,0.4125,60.835,0.0,0.2035,0.28,0.0,12.3528,vegfr2,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT00815308,An Open-labeled Study to Evaluate Efficacy of Combining Erbitux Plus Concurrent Chemo-radiotherapy in Locally Advanced Esophageal Squamous Cell Carcinoma (ESCC),COMPLETED,cetuximab,EGFR,antibody,cancer nos,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.001,0.0,0.0,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.8,1,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0005,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.3591,0.28,0.0003,15.9321,egfr,cancer nos,1.0,0.0,0.0,complete,0,0.6931471805599453,0.0,0.0,0.0
NCT00244985,A Phase I/II Pilot Study of the Safety and Efficacy of Rituxan (Chimeric Anti-CD20 Antibody) in Combination With Doxil (Liposomal Doxorubicin) Chemotherapy in Patients With Relapsing or Refractory Indolent or Aggressive B-Cell Lymphoma,COMPLETED,rituximab,MS4A1,antibody,lymphoma,True,2005.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.88,0.65,0.7,0.92,0.4,0.68,0.85,0.029,0.0,0.9482758620689654,0.0,0.65,,,,0,1,0,525.0,0.0006596552380952,1.0,0.5,0.0,0.0,0.05,0.44,0.7,11.0,0.55,0.22,0.6,0.5,0.5,-0.44,0.5,0.0,0.4,0.6,0.0,0.5,0.68,0.544,0.9,1.0,0.73,0.73,0.8,1,1.0,0.25,0.35,0.65,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.0,0.0,0.682,0.88,0.9482758620689654,0.0145,0.325,0.5,0.3,0.7,0.8,0.589,52.8785,0.295,0.3608,0.3568,0.1976,10.8979,ms4a1,lymphoma,29.0,0.0,11.0,complete,0,3.4011973816621555,0.0,2.4849066497880004,0.0
NCT01111825,A Phase I/II Trial of Temsirolimus Plus Neratinib for Patients With Metastatic HER2-Amplified or Triple Negative Breast Cancer,COMPLETED,neratinib,ERBB2,small_molecule,breast cancer,True,2010.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.95,0.88,0.85,0.98,0.4,0.8,0.92,1.0,1.0,0.38055624534392846,0.0,0.85,,,,0,1,0,739.0,0.0007936373477672,1.0,0.5,0.3,0.7236666666666667,0.2,1.0,0.7,45.0,1.0,0.9,0.8,1.0,1.0,-0.71,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.88,0.88,0.7,1,1.0,0.15,0.35,0.45,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.046684877079711945,0.03267941395579836,0.98,0.95,0.38055624534392846,1.0,0.44,0.5,0.3,0.7,0.8,0.9185,74.5055,0.295,0.824,0.386,0.4443,15.4274,erbb2,breast cancer,4027.0,188.0,613.0,complete,0,8.301025253838453,5.241747015059643,6.419994928147142,0.046684877079711945
NCT04347226,A Randomized Phase 2 Study of Anti-IL-8 Therapy Versus Standard of Care in the Treatment of Hospitalized Patients With Severe COVID-19,TERMINATED,unmapped,UNKNOWN,unknown,solid tumors,True,2020.0,0,0,0,terminated+efficacy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625,unknown,solid tumors,,,,,1,,,,
NCT01781026,"A Phase 2 Study of Neoadjuvant Vemurafenib in Melanoma Patients With Untreated Brain Metastases, Whose Tumors Harbor B-raf Mutations",COMPLETED,vemurafenib,BRAF,small_molecule,melanoma,True,2013.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.95,0.9,0.88,0.95,0.4,0.72,0.9,1.0,1.0,0.5619950825430278,0.0,0.75,,,,0,1,0,689.0,0.0007610406386066,1.0,1.0,1.0,0.5917499999999999,0.05,1.0,0.7,21.0,1.0,0.42,0.7,1.0,1.0,-0.63,1.0,1.0,0.4,0.6,0.0,0.5,0.82,0.656,0.9,1.0,0.85,0.85,0.7,1,1.0,0.4,0.4,0.55,0.0,0.0,0.8779375,0.0,0.8779375,0.0,0.0,0.04086172579323264,0.028603208055262848,0.98,0.95,0.5619950825430278,1.0,0.45,0.5,0.3,0.7,0.8,0.9045,69.6788,0.295,0.791,0.3795,0.4783,14.4543,braf,melanoma,8541.0,349.0,1920.0,complete,0,9.052750451401412,5.857933154483459,7.560601162768557,0.04086172579323264
NCT03565835,Abiraterone With Discontinuation of Gonadotropin-Releasing Hormone Analogues in Metastatic Prostate Cancer,COMPLETED,abiraterone,CYP17A1,small_molecule,cancer nos,True,2018.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.7,,,,1,1,0,682.0,0.0007660322580645,1.0,1.0,1.0,0.6927,0.05,0.34,0.7,3.0,0.15,0.06,0.65,0.5,0.5,-0.71,1.0,1.0,0.4,0.6,0.0,0.5,0.62,0.496,0.8,0.9,0.77,0.77,0.7,1,1.0,0.1,0.15,0.25,0.0,0.0,0.883175,0.0,0.883175,0.0,0.0,0.0,0.0,0.21,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.466,68.8314,0.295,0.1195,0.28,0.0,13.9782,cyp17a1,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT00288015,An Open Label Multicenter Phase II Study of Bevacizumab for the Treatment of Angiosarcoma,COMPLETED,bevacizumab,VEGFA,antibody,cancer nos,True,2005.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.75,,,,1,1,0,582.0,0.0006893024054982,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.704,58.7649,0.295,0.399,0.28,0.0,12.0803,vegfa,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
